17:36:11.591009,40,14549
17:36:11.643472,40,13636
17:36:11.643472,42,12484
17:36:11.695724,48,9641
17:36:11.695724,54,8656
17:36:11.695724,58,6395
17:36:11.748177,62,1794
17:36:11.748177,62,1591
17:36:11.748177,60,1608
17:36:11.801992,62,5401
17:36:11.854228,60,5967
17:36:11.854228,60,5884
17:36:11.906286,62,6240
17:36:11.906286,61,4435
17:36:11.958241,60,1739
17:36:12.010355,59,1894
17:36:12.062745,59,1611
17:36:12.062745,58,1554
17:36:12.115248,58,1443
17:36:12.115248,58,1661
17:36:12.115248,58,1809
17:36:12.167398,60,1784
17:36:12.219349,60,1809
17:36:12.219349,61,1852
17:36:12.219349,61,1843
17:36:12.272177,63,1770
17:36:12.272177,63,1764
17:36:12.272177,64,1790
17:36:12.324797,64,1843
17:36:12.324797,66,1990
17:36:12.428702,66,3132
17:36:12.428702,66,3274
17:36:12.428702,67,3678
17:36:12.481017,68,4916
17:36:12.533063,69,5653
17:36:12.533063,69,5809
17:36:12.533063,69,6272
17:36:12.585696,70,8774
17:36:12.637878,71,11011
17:36:12.637878,72,12829
17:36:12.637878,73,16292
17:36:12.637878,73,17941
17:36:12.690484,74,6275
17:36:12.690484,75,5670
17:36:12.690484,76,6256
17:36:12.742846,77,6634
17:36:12.742846,78,7151
17:36:12.742846,79,7640
17:36:12.795382,81,8682
17:36:12.795382,82,9418
17:36:12.847829,84,16634
17:36:12.899874,86,2940
17:36:12.899874,87,2468
17:36:12.951982,91,2222
17:36:12.951982,92,2661
17:36:12.951982,92,2574
17:36:13.004685,95,3623
17:36:13.057158,99,7689
17:36:13.109626,103,2381
17:36:13.109626,104,2425
17:36:13.161812,106,2391
17:36:13.161812,106,2686
17:36:13.213850,111,10033
17:36:13.265759,113,11462
17:36:13.265759,113,11972
17:36:13.317797,114,13200
17:36:13.317797,115,13774
17:36:13.317797,115,14592
17:36:13.317797,116,15206
17:36:13.370185,117,15343
17:36:13.370185,118,14815
17:36:13.370185,119,10742
17:36:13.422406,119,7991
17:36:13.422406,120,9856
17:36:13.422406,120,13289
17:36:13.474691,123,11777
17:36:13.474691,124,13586
17:36:13.527339,125,14683
17:36:13.527339,126,17061
17:36:13.579979,127,18155
17:36:13.579979,127,8845
17:36:13.632280,129,3365
17:36:13.684209,131,4244
17:36:13.684209,132,4000
17:36:13.684209,132,3771
