12:04:02.346617,65535,27
12:04:02.346617,65535,29
12:04:02.346617,65535,28
12:04:02.399366,65535,26
12:04:02.451351,65535,27
12:04:02.451351,65535,36
12:04:02.451351,65535,36
12:04:02.503746,65535,37
12:04:02.503746,65535,34
12:04:02.503746,65535,31
12:04:02.555936,65535,38
12:04:02.555936,65535,39
12:04:02.608608,65535,35
12:04:02.608608,65535,31
12:04:02.608608,65535,29
12:04:02.661105,65535,26
12:04:02.661105,65535,40
12:04:02.713478,65535,29
12:04:02.713478,65535,20
12:04:02.765591,65535,28
12:04:02.817539,65535,16
12:04:02.817539,65535,11
12:04:02.817539,65535,7
12:04:02.870174,65535,15
12:04:02.870174,65535,13
12:04:02.870174,65535,9
12:04:02.870174,65535,12
12:04:02.923107,65535,4
12:04:02.923107,65535,8
12:04:02.923107,65535,9
12:04:02.975717,65535,4
12:04:02.975717,65535,8
12:04:03.027763,65535,2
12:04:03.079845,65535,12
12:04:03.079845,65535,9
12:04:03.079845,65535,7
12:04:03.132328,65535,8
12:04:03.132328,65535,6
12:04:03.132328,65535,12
12:04:03.185875,65535,10
12:04:03.185875,65535,9
12:04:03.238026,65535,12
12:04:03.238026,65535,10
12:04:03.238026,65535,5
12:04:03.291077,65535,6
12:04:03.291077,65535,3
12:04:03.291077,65535,14
12:04:03.291077,65535,280
12:04:03.291077,110,263
12:04:03.344351,81,608
12:04:03.344351,80,699
12:04:03.344351,81,880
12:04:03.344351,81,766
12:04:03.397184,82,1032
12:04:03.397184,85,1173
12:04:03.449749,86,1119
12:04:03.501866,88,1221
12:04:03.501866,88,1227
12:04:03.554134,90,1353
12:04:03.554134,90,1559
12:04:03.606445,92,1578
12:04:03.606445,91,1285
12:04:03.606445,89,1107
12:04:03.659333,85,1076
12:04:03.659333,79,1399
12:04:03.659333,79,1695
12:04:03.711842,88,1940
12:04:03.711842,91,2140
12:04:03.764025,103,1723
12:04:03.764025,104,1489
12:04:03.816301,109,814
12:04:03.816301,109,496
12:04:03.920678,65535,59
12:04:03.920678,65535,210
12:04:03.973090,72,3986
12:04:03.973090,75,3520
12:04:03.973090,74,1436
12:04:04.025578,119,100
12:04:04.025578,333,187
12:04:04.078831,576,329
12:04:04.130973,560,519
12:04:04.130973,535,497
12:04:04.130973,492,491
12:04:04.183452,182,1631
12:04:04.235394,195,1178
12:04:04.287461,113,924
12:04:04.339755,116,1239
12:04:04.339755,113,499
12:04:04.392373,65535,485
12:04:04.392373,171,1242
12:04:04.392373,173,2390
12:04:04.392373,175,2980
12:04:04.445274,51,15453
12:04:04.445274,42,9029
12:04:04.501249,403,371
12:04:04.553749,291,419
12:04:04.553749,288,419
12:04:04.553749,300,453
12:04:04.608626,353,712
12:04:04.608626,355,764
12:04:04.664364,273,941
12:04:04.664364,245,987
12:04:04.664364,220,1022
12:04:04.664364,196,1026
12:04:04.722451,170,1216
12:04:04.722451,155,1331
12:04:04.722451,137,1517
12:04:04.780515,126,1623
12:04:04.780515,120,1540
12:04:04.780515,115,1314
12:04:04.832871,113,1387
12:04:04.832871,116,1327
12:04:04.832871,117,1234
12:04:04.885274,150,858
12:04:04.885274,161,878
12:04:04.885274,167,983
12:04:04.937600,143,2535
12:04:04.937600,132,3880
12:04:04.989772,111,8969
12:04:04.989772,98,11072
12:04:04.989772,91,12429
12:04:05.046303,82,14578
12:04:05.046303,82,12601
12:04:05.098521,82,14031
12:04:05.098521,85,11972
12:04:05.098521,92,11498
12:04:05.151120,105,8230
12:04:05.151120,105,8269
12:04:05.151120,104,8493
12:04:05.206387,100,9885
12:04:05.258301,93,11605
12:04:05.258301,86,13057
12:04:05.310603,59,4172
12:04:05.363700,58,4471
12:04:05.363700,57,4687
12:04:05.363700,55,4754
12:04:05.363700,56,4504
12:04:05.416216,58,4530
12:04:05.416216,61,3879
12:04:05.468203,72,3178
12:04:05.520401,79,2655
12:04:05.520401,76,2540
12:04:05.572581,70,3162
12:04:05.625021,74,2953
12:04:05.677087,83,2446
12:04:05.781598,96,2176
12:04:05.833737,117,1918
12:04:05.885950,116,1333
12:04:05.885950,116,1302
12:04:05.940490,117,1293
12:04:05.940490,118,1320
12:04:05.993867,117,1314
12:04:05.993867,119,1304
12:04:05.993867,120,1263
12:04:06.046289,121,1228
12:04:06.098480,118,1391
12:04:06.098480,117,1293
12:04:06.098480,117,1299
12:04:06.098480,116,1299
